C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_056.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_056.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_056.jpg, -0.1870425, 1, 0, 10.12807
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_158.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_158.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_158.jpg, -0.2897184, 1, 0, 11.19098
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_258.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_258.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_258.jpg, 0, 1, 0, 12.07197
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_359.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_359.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_359.jpg, 0, 1, 0, 13.4403
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_459.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_459.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_459.jpg, -0.1067814, 1, 0, 14.4573
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_560.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_560.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_560.jpg, -0.3399165, 1, 0, 15.39507
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_661.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_661.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_661.jpg, -0.03785041, 1, 0, 16.55889
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_761.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_761.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_761.jpg, 0, 1, 0, 17.44865
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_862.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_862.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_862.jpg, -0.2592453, 1, 0, 18.62114
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_04_964.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_04_964.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_04_964.jpg, -0.3720528, 1, 0, 19.40383
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_069.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_069.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_069.jpg, -0.01338957, 1, 0, 20.6418
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_172.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_172.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_172.jpg, 0, 1, 0, 21.70719
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_275.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_275.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_275.jpg, -0.1955862, 1, 0, 22.63804
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_378.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_378.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_378.jpg, 0, 1, 0, 23.63626
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_478.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_478.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_478.jpg, -0.0673338, 1, 0, 24.59903
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_580.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_580.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_580.jpg, -0.3670311, 1, 0, 25.49206
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_682.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_682.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_682.jpg, -0.668108, 1, 0, 26.20065
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_782.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_782.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_782.jpg, -0.9642171, 0.7465867, 0, 26.60178
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_884.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_884.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_884.jpg, -0.7424837, 0.4413259, 0, 26.82252
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_05_985.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_05_985.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_05_985.jpg, -0.44258, 0.2674042, 0, 26.94892
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_087.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_087.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_087.jpg, -0.08632696, 0.6236572, 0, 27.32423
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_188.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_188.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_188.jpg, 0.2144352, 0.9303043, 0, 27.89713
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_293.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_293.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_293.jpg, 0, 1, 0, 28.79699
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_398.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_398.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_398.jpg, 0.125334, 0.9176294, 0, 29.68431
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_498.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_498.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_498.jpg, 0.0638832, 0.6232952, 0, 30.10782
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_603.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_603.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_603.jpg, 0, 0.3120838, 0, 30.02977
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_708.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_708.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_708.jpg, 0, 0, 0, 29.81701
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_809.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_809.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_809.jpg, 0.304422, 0, 0, 29.46671
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_06_910.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_06_910.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_06_910.jpg, 0.365697, 0, 0, 29.01722
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_011.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_011.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_011.jpg, 0.06519363, 0, 0, 28.72905
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_113.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_113.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_113.jpg, 0, 0.0913536, 0, 28.44204
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_214.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_214.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_214.jpg, 0, 0.3950447, 0, 28.45003
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_316.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_316.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_316.jpg, -0.1073331, 0.4605425, 0, 28.76183
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_416.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_416.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_416.jpg, 0, 0.1701147, 0, 28.85029
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_519.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_519.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_519.jpg, 0, 0.1080072, 0, 28.62654
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_619.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_619.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_619.jpg, -0.2692995, 0.3108357, 0, 28.61438
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_722.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_722.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_722.jpg, -0.01165555, 0.01943038, 0, 28.50666
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_823.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_823.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_823.jpg, 0, 0, 0, 28.22138
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_07_927.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_07_927.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_07_927.jpg, -0.1553307, 0, 0, 27.87579
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_030.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_030.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_030.jpg, -0.4363261, 0, 0, 27.47855
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_133.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_133.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_133.jpg, -0.1383421, 0, 0, 27.18011
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_233.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_233.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_233.jpg, 0, 0, 0, 26.89828
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_336.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_336.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_336.jpg, 0, 0.2803503, 0, 26.78372
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_435.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_435.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_435.jpg, 0, 0.5809296, 0, 27.04234
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_537.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_537.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_537.jpg, -0.277161, 0.8832323, 0, 27.62228
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_639.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_639.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_639.jpg, -0.03670829, 0.5889662, 0, 28.22513
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_740.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_740.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_740.jpg, -0.0493716, 0.2867864, 0, 28.4646
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_840.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_840.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_840.jpg, -0.1292151, 0, 0, 28.31638
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_08_944.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_08_944.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_08_944.jpg, 0, 0.06319021, 0, 28.02644
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_044.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_044.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_044.jpg, -0.2758368, 0.1484805, 0, 27.95122
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_148.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_148.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_148.jpg, 0, 0, 0, 27.6353
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_250.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_250.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_250.jpg, -0.1005075, 0, 0, 27.35541
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_353.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_353.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_353.jpg, -0.2338134, 0, 0, 27.02676
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_459.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_459.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_459.jpg, 0, 0, 0, 26.75426
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_561.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_561.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_561.jpg, -0.0270159, 0, 0, 26.48354
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_664.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_664.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_664.jpg, -0.323376, 0, 0, 26.16936
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_765.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_765.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_765.jpg, -0.4949704, 0, 0, 25.71623
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_869.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_869.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_869.jpg, -0.1332388, 0.0799398, 0, 25.41492
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_09_973.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_09_973.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_09_973.jpg, 0, 0.3918153, 0, 25.42154
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_073.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_073.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_073.jpg, 0, 0.1057962, 0, 25.47704
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_176.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_176.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_176.jpg, 0.28074, 0, 0, 25.18113
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_278.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_278.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_278.jpg, 0.03372118, 0, 0, 24.90827
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_379.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_379.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_379.jpg, 0, 0, 0, 24.65465
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_479.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_479.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_479.jpg, 0, 0.1545516, 0, 24.44836
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_580.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_580.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_580.jpg, 0, 0.2047278, 0, 24.53077
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_681.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_681.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_681.jpg, 0, 0.0749052, 0, 24.35514
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_783.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_783.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_783.jpg, -0.0387096, 0.3847101, 0, 24.39007
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_886.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_886.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_886.jpg, -0.2519886, 0.3707325, 0, 24.73147
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_10_987.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_10_987.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_10_987.jpg, 0, 0.06870811, 0, 24.74547
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_091.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_091.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_091.jpg, 0, 0.0417576, 0, 24.4999
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_193.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_193.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_193.jpg, 0, 0.3499437, 0, 24.48797
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_297.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_297.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_297.jpg, -0.1472118, 0.6114582, 0, 24.84211
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_401.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_401.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_401.jpg, 0, 0.3017133, 0, 25.1471
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_504.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_504.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_504.jpg, 0, 0.0088125, 0, 25.06022
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_608.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_608.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_608.jpg, 0, 0.1648161, 0, 24.80375
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_712.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_712.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_712.jpg, -0.1566039, 0.4610364, 0, 24.92351
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_816.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_816.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_816.jpg, -0.1393674, 0.194315, 0, 25.04283
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_11_916.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_11_916.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_11_916.jpg, 0, 0, 0, 24.84064
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_12_020.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_12_020.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_12_020.jpg, 0, 0, 0, 24.58813
C:\Users\kanna\Desktop\data\IMG\center_2020_09_22_19_03_12_122.jpg, C:\Users\kanna\Desktop\data\IMG\left_2020_09_22_19_03_12_122.jpg, C:\Users\kanna\Desktop\data\IMG\right_2020_09_22_19_03_12_122.jpg, -0.1360668, 0, 0, 24.33681
